cik,Target,Acquiror,OperatingIncomeLoss.csv,Assets.csv,ProfitLoss.csv,Liabilities.csv,NetIncomeLoss.csv,StockholdersEquity.csv,Revenues.csv,EntityPublicFloat.csv,RevenueFromContractWithCustomerExcludingAssessedTax.csv
1542447,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4487951,0,#N/A
1542574,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1543418,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1543913,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1544206,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1544227,0,0,#N/A,122543000,#N/A,14325000,#N/A,108218000,#N/A,#N/A,#N/A
1544229,1,0,#N/A,2198559000,#N/A,1493754000,#N/A,#N/A,#N/A,#N/A,#N/A
1544238,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1544861,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1545078,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1545158,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1545416,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1545654,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1546296,0,0,#N/A,41137877,#N/A,12362254,#N/A,28775623,#N/A,#N/A,#N/A
1546381,0,0,#N/A,135980000,#N/A,123292000,#N/A,12688000,#N/A,#N/A,#N/A
1546417,0,0,-4145000,2642279000,-2699000,2446379000,-4283000,182699000,1004149000,#N/A,#N/A
1546637,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1546680,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1546853,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1547638,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44038384000,#N/A
1547903,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1548309,0,0,-43532000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1548600,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1548621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1548691,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1548981,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1549084,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1549346,0,0,13199000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1549756,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1549848,0,0,-5105000,659201000,-7255000,356994000,-8126000,#N/A,67297000,#N/A,#N/A
1549872,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1549922,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,127083000,#N/A,#N/A
1551097,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1551152,0,1,#N/A,66099000000,#N/A,#N/A,1391000000,#N/A,#N/A,#N/A,#N/A
1551182,0,0,#N/A,30476000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1551270,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1551271,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1551693,0,1,#N/A,114283000,#N/A,30666000,-8073000,83617000,#N/A,#N/A,#N/A
1551986,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13623769,#N/A
1552000,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,848000000,#N/A,#N/A
1552033,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1552198,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1552221,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1552275,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2824000000,#N/A,#N/A
1552401,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1552451,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1552797,0,0,19163000,415547000,#N/A,#N/A,15312000,#N/A,#N/A,#N/A,#N/A
1552800,0,0,1650000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1552890,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1553023,0,0,12700000,2852400000,800000,1690400000,800000,1162000000,137400000,#N/A,#N/A
1553079,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,178807000,#N/A,#N/A
1553326,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1553643,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.10293E+13,#N/A
1554730,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1554933,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1554970,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1555039,0,0,#N/A,2284847000,#N/A,1421779000,-61204000,863068000,12058000,#N/A,#N/A
1555074,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5204000,#N/A,#N/A
1555082,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1555280,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1555365,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1555492,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1555538,1,0,#N/A,1696000000,46300000,942300000,45900000,739300000,#N/A,#N/A,#N/A
1556107,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1556148,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,706600000,#N/A,#N/A
1556263,0,0,-11045000,91323000,#N/A,#N/A,-10965000,#N/A,#N/A,#N/A,#N/A
1556266,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1556593,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1556739,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1556766,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1557142,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4277000,#N/A,#N/A
1557255,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32450000,#N/A,#N/A
1557356,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1557424,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1557644,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A
1557746,0,0,#N/A,176085000,#N/A,6595000,-11475000,169490000,#N/A,#N/A,#N/A
1557883,0,0,-7887000,312601000,#N/A,65231000,-7383000,247370000,22466000,#N/A,#N/A
1558235,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47526000,#N/A,#N/A
1558441,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52383000,#N/A,#N/A
1558785,1,0,15300000,#N/A,-10700000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1558871,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1558904,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1559053,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,171000,#N/A,#N/A
1559163,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1559270,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1559289,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1559484,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1559856,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1559865,0,0,#N/A,885662000,#N/A,777487000,#N/A,104676000,#N/A,#N/A,#N/A
1560327,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1560385,0,0,273000000,31377000000,186000000,13661000000,#N/A,11756000000,#N/A,#N/A,#N/A
1560672,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561032,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75679000,#N/A,#N/A
1561164,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561167,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561387,0,0,#N/A,125347000,#N/A,45269000,#N/A,48162000,#N/A,#N/A,#N/A
1561528,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561551,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561627,0,0,#N/A,104178000,#N/A,16398000,-2568000,87780000,14631000,#N/A,#N/A
1561660,0,0,#N/A,3752767000,3445000,1874023000,13795000,987498000,81061000,#N/A,#N/A
1561680,0,0,#N/A,3564640000,58085000,1716130000,57861000,1829447000,#N/A,#N/A,#N/A
1561743,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561880,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561939,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1561951,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1562039,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2839000000,#N/A,#N/A
1562151,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1562214,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1562401,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1562476,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1196967000,#N/A,#N/A
1562528,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12950000,#N/A,#N/A
1562622,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1563227,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1563407,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1563531,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1563665,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28000,#N/A,#N/A
1563699,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16646000,#N/A,#N/A
1563855,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1564618,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1564657,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1564708,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2116000000,#N/A,#N/A
1564822,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1564902,0,0,-11539000,2378771000,#N/A,1917556000,-11905000,461215000,267597000,#N/A,#N/A
1564968,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1565146,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1565337,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1565531,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1565821,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1566011,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1566097,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1566373,0,0,#N/A,26879000,#N/A,9861000,#N/A,17018000,#N/A,#N/A,#N/A
1566445,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60688000,0,#N/A
1566469,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1566897,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1566912,0,0,-24098000,2794518000,-48559000,1344458000,-29942000,1262790000,#N/A,#N/A,#N/A
1566972,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1566978,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1567345,0,0,12603000,530441000,#N/A,261101000,5922000,269340000,39407000,#N/A,#N/A
1567503,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1567514,0,0,#N/A,388903495,#N/A,13400956,-27485039,375502539,97895,#N/A,#N/A
1567683,0,0,-100000000,8962000000,-115000000,6363000000,#N/A,#N/A,235000000,#N/A,#N/A
1567958,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1567980,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1568079,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1568162,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44847000,#N/A,#N/A
1568319,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1568669,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,289285000,#N/A,#N/A
1568832,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1569134,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,162211000,#N/A,#N/A
1569187,0,0,19740000,982468000,5145000,633490000,5145000,148143000,#N/A,#N/A,#N/A
1569391,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1570440,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1570585,0,0,683000000,68684100000,2014100000,53952100000,2222500000,13761300000,4216600000,#N/A,#N/A
1570603,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1571116,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1571117,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1571123,0,1,59000000,2042000000,#N/A,#N/A,35000000,#N/A,1024000000,#N/A,#N/A
1571274,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1571283,0,0,25310000,1515008000,8546000,552868000,6928000,939315000,34777000,#N/A,#N/A
1571371,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1571498,0,0,-35485000,252441000,#N/A,#N/A,-35016000,#N/A,#N/A,#N/A,#N/A
1571833,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A
1571949,0,0,558000000,82003000000,#N/A,66213000000,352000000,15717000000,#N/A,#N/A,#N/A
1572552,1,0,-9415000,61010000,#N/A,18982000,#N/A,#N/A,#N/A,#N/A,#N/A
1572684,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1572694,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1572702,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2160000,#N/A,#N/A
1572758,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24101000,#N/A,#N/A
1572910,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,228000000,#N/A,#N/A
1572987,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1573097,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1573133,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1573166,0,0,#N/A,1886700000,#N/A,906274000,#N/A,438214000,#N/A,#N/A,#N/A
1573292,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1573516,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3055800000,#N/A,#N/A
1573683,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574085,0,0,13926000,1256997000,#N/A,828060000,404000,308796000,93977000,#N/A,#N/A
1574186,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574235,0,0,#N/A,16663000,#N/A,7902000,#N/A,8761000,#N/A,#N/A,#N/A
1574291,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574300,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574460,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,165000,111832000,#N/A
1574532,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574540,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574593,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574774,0,1,40448000,198984000,#N/A,60070000,#N/A,138914000,53957000,#N/A,#N/A
1574815,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1574963,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24746000,#N/A,#N/A
1575051,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575073,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575098,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575189,0,0,112925000,2048678000,74815000,#N/A,#N/A,#N/A,294870000,#N/A,#N/A
1575311,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,79503000,#N/A,#N/A
1575319,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575360,0,0,-89403000,#N/A,#N/A,#N/A,#N/A,#N/A,280667000,#N/A,#N/A
1575515,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575599,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575793,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,129786,#N/A,#N/A
1575828,0,0,-60870000,1588061000,-66186000,276742000,-66186000,1311319000,107985000,#N/A,#N/A
1575879,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575896,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1575965,0,0,148863000,7369330000,#N/A,4935461000,93692000,2433869000,238799000,#N/A,#N/A
1575988,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1576044,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1576169,0,0,-5064000,180410000,#N/A,213721000,-7099000,21723000,62647000,#N/A,#N/A
1576263,0,0,-19853000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1576427,0,0,#N/A,1211186000,#N/A,601309000,#N/A,600132000,#N/A,#N/A,#N/A
1576709,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1577095,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1577134,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1577310,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1577368,0,0,11092000,2086470000,5481000,1133660000,#N/A,834468000,105443000,#N/A,#N/A
1577445,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1577670,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1577791,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1577916,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1501100000,#N/A
1577966,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1578318,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1578523,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1578620,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1578685,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,620500000,#N/A,#N/A
1578732,0,0,27906000,394016000,#N/A,135162000,17174000,258854000,189157000,#N/A,#N/A
1578735,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1034691000,#N/A,#N/A
1578821,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1578845,1,1,#N/A,1.28986E+11,1200000,52785800000,#N/A,76192700000,3864300000,#N/A,#N/A
1579157,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1579252,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1579298,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1579412,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1579471,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,146364000,#N/A,#N/A
1579684,0,1,26968000,1336030000,14496000,581057000,#N/A,754973000,333584000,#N/A,#N/A
1579823,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1579877,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,397400000,#N/A,#N/A
1579910,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1580156,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1580185,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1580490,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1580579,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1580608,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1580673,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7169000,#N/A,#N/A
1580808,0,0,#N/A,216733000,#N/A,133981000,#N/A,82752000,#N/A,#N/A,#N/A
1580905,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1580988,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10185000,#N/A,#N/A
1581068,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581164,0,0,70856000,4180304000,30148000,2803065000,#N/A,#N/A,295725000,#N/A,#N/A
1581312,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581405,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581552,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581607,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581720,1,0,#N/A,145312000,#N/A,15144000,-27194000,130168000,#N/A,#N/A,#N/A
1581776,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581908,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581934,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1581990,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5952000000,#N/A,#N/A
1582081,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1582086,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11000000,#N/A,#N/A
1582244,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1582249,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1582313,0,0,-5462000,67487000,#N/A,3586000,-6004000,63901000,376000,#N/A,#N/A
1582463,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1582568,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1582616,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1582966,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5085000,#N/A,#N/A
1582982,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1583077,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,139751000,#N/A,#N/A
